classification,text,favorite_count_log,retweet_count,verified,followers,follow_ratio,length,capital_ratio,question_mark,exclamation_point,has_emoji,hashtag_count,has_url,media_type
0,We stand w/the int'l community in defense of freedom of press. Our thoughts R w/the victims &amp; families #CharlieHebdo http://t.co/dymLeiXPy1,5.488937726156687,6.376726947898627,True,275310,373.55630936227953,143,0.07692307692307693,0,0,0,1,0,photo
0,Armed police arrest young people on a scooter as they arrive near kosher store #ParisAttacks http://t.co/M4aH8CyXma http://t.co/rjTNwgJn8l,5.147494476813453,6.7357800142423265,True,1793658,99647.72222222222,138,0.10101010101010101,0,0,0,1,1,photo
0,#JeSuisCharlie part 2. Retweet everywhere in honor of the fabulous satirists under attack http://t.co/Uvox0Wu68m,3.367295829986474,4.867534450455582,False,1318,0.6598299149574788,112,0.07228915662650602,0,0,0,1,0,photo
0,Why #CharlieHebdo magazine was targeted for the attack: http://t.co/3s9g3KumkJ #ParisShooting http://t.co/sixK6vrTmI,3.258096538021482,4.804021044733257,True,774340,2922.0415094339623,116,0.125,0,0,0,2,1,photo
0,"‘If liberty means anything at all, it means the right to tell people what they do not want to hear’ George Orwell #JeSuisCharlie",6.96979066990159,7.32052696227274,True,890160,2.7649474289086644,128,0.061855670103092786,0,0,0,1,0,none
0,"Western double standards hit a new low following #CharlieHebdo 
By cartoonist @LatuffCartoons http://t.co/cvuwTFU7XY",4.68213122712422,5.293304824724492,False,1643,7.71830985915493,116,0.12941176470588237,0,0,0,1,0,photo
0,Iran condemns #CharlieHebdo massacre?! What about this man on death row... for blogging! http://t.co/H1Kbn2AltW http://t.co/wSeuOMPtuf,3.784189633918261,6.095824562432225,False,12061,23.240847784200387,134,0.13333333333333333,1,1,0,1,1,photo
0,"Front pages from around the world, as publications react to #CharlieHebdo attack: http://t.co/hrslXlve4D via @Newseum http://t.co/ZD62G2klC7",4.624972813284271,5.209486152841421,True,1409930,1802.9808184143224,140,0.10309278350515463,0,0,0,1,1,photo
0,"Killing innocent people in the name of Islam is much, much more offensive to me than any cartoon can ever be. #CharlieHebdo",5.4680601411351315,6.025865973825314,False,21473,1.2231715652768285,123,0.041666666666666664,0,0,0,1,0,none
0,See how the world responded to the Paris terrorist attack http://t.co/pVh5tBSxIB #JeSuisCharlie #ParisShooting http://t.co/L8xD9XlDbd,5.231108616854587,5.752572638825633,True,1935109,3004.8291925465837,133,0.17777777777777778,0,0,0,2,1,photo
0,"Salman Rushdie defends Charlie Hebdo, calls for ""fearless disrespect"" of all religions http://t.co/eSFhZflldV http://t.co/MP8T3q3Pjx",4.927253685157205,5.332718793265369,True,447167,76.46511627906976,132,0.13043478260869565,0,0,0,0,1,photo
0,"#CharlieHebdo’s Charb: ""I would rather die standing up than live on my knees” http://t.co/u6f5G55osR http://t.co/jEhFMSh0Au",6.946975992135418,7.621684998724611,False,29115,11.220038535645472,123,0.13924050632911392,0,0,0,1,1,photo
0,#BREAKING Schools near Paris hostage-taking go into lockdown: officials,3.2188758248682006,5.308267697401205,True,306818,635.2360248447205,71,0.19607843137254902,0,0,0,1,0,none
0,Statement on appalling attack against #CharlieHebdo http://t.co/Ic5TSVhO0f,4.060443010546419,4.927253685157205,True,215603,623.1329479768787,74,0.1509433962264151,0,0,0,1,1,none
0,"Put your pencils up! 
@iGaddo your cartoon screams defiance. I love it and stand with you. #JeSuisCharlie http://t.co/yW5fPm3VZr",4.605170185988092,4.836281906951478,False,74533,1.993207466438466,128,0.11235955056179775,0,1,0,1,0,photo
0,Paris terror attacks: six explosions heard at kosher supermarket in Paris – live updates http://t.co/mtPv1mMS0D,3.1354942159291497,4.77912349311153,True,3099207,2859.047970479705,111,0.07228915662650602,0,0,0,0,1,none
0,Charlie Hebdo attack: what we know so far  – live updates http://t.co/FzR7qMoeKB @claire_phipps http://t.co/YDuMHPAHrt,4.127134385045092,5.655991810819852,True,3090429,2850.950184501845,118,0.18421052631578946,0,0,0,0,1,photo
0,"THE UTTER HYPOCRISY

#JeSuisCharlie http://t.co/pZ86pz93C1",5.049856007249537,4.962844630259907,True,150967,411.35694822888286,58,1.0476190476190477,0,0,0,1,0,photo
0,#CharlieHebdo suspects were on British terror watch list for years http://t.co/LbKmHMVDoV http://t.co/KDWpLXG9MI,3.5263605246161616,4.736198448394496,False,18583,15.695945945945946,112,0.25,0,0,0,1,1,photo
0,Charlie Hebdo to Print 1 Million Copies in Defiance After Attack http://t.co/2kvfnSm5oI via @business,4.3694478524670215,5.659482215759621,True,99878,18.94158922814337,101,0.14285714285714285,0,0,0,0,1,none
0,"Jews, Catholics, Muslims, Whites, Blacks... Everyone attacked by #CharlieHebdo, No one reacted like Peaceful did. http://t.co/Z3qTk7dk9d",4.30406509320417,4.912654885736052,False,1773,13.859375,136,0.13043478260869565,0,0,0,1,0,photo
0,The Men Behind the Cartoons at Charlie Hebdo http://t.co/bBoc0tSszE,4.962844630259907,5.204006687076795,True,14680729,15260.634095634096,67,0.2,0,0,0,0,1,none
0,In solidarity with all the journalists pursuing their profession and freedom of speech. #CharlieHebdo http://t.co/n7WSJsf0Si,3.6109179126442243,4.700480365792417,True,188560,2027.5376344086021,124,0.07368421052631578,0,0,0,1,0,photo
0,"You know what is sad about Indian media? We don't have a #CharlieHebdo, with guts to offend one and all even in the face of bullets",4.02535169073515,4.804021044733257,True,62744,158.0478589420655,131,0.05102040816326531,1,0,0,1,0,none
0,".@FT calls #CharlieHebdo ""stupid"" &amp; calls for editorial ""common sense."" Capitulation of free speech http://t.co/qUBNEvWzBY h/t @LukeReuters",3.9512437185814275,5.356586274672012,True,5168,6.1389548693586695,143,0.14432989690721648,0,0,0,1,0,photo
0,I'm so sick of ppl tiptoeing around the fact that this was an ISLAMIC attack. The politically correct bullshit needs to stop. #CharlieHebdo,5.746203190540153,5.442417710521793,False,43728,245.6685393258427,139,0.10679611650485436,0,0,0,1,0,none
0,"Good morning from #Paris where we will have the latest on the #CharlieHebdo attack. 9am in Paris, 3am in the east http://t.co/oRX61fCUke",5.231108616854587,4.787491742782046,True,1075577,1517.0352609308886,136,0.09574468085106383,0,0,0,2,0,photo
0,"As a Muslim, killing 12 innocent people in the name of Islam is much, much more offensive to than any cartoon can ever be #CharlieHebdo",4.59511985013459,4.624972813284271,False,26879,8.900662251655628,135,0.049019607843137254,0,0,0,1,0,none
0,"Cartoonists are on the frontline defending freedom of expression. My thoughts are w the #CharlieHebdo vitims, their loved ones &amp; colleagues",4.672828834461906,5.093750200806762,False,8945,2.356691253951528,143,0.034782608695652174,0,0,0,1,0,none
0,"Oct 1 cover #CharlieHebdo criticizing ISIS: 'I am the prophet, idiot' beheader: 'STFU, infidel!' #freedomofexpression http://t.co/HAV5tktU7y",4.948759890378168,6.154858094016418,False,20428,34.45025295109612,140,0.17582417582417584,0,1,0,2,0,photo
0,Leading article: We are all Charlie now http://t.co/EmnXkNoDcY #CharlieHebdo http://t.co/uC1ftkDw5E,3.9512437185814275,4.787491742782046,True,327602,550.5932773109243,99,0.203125,0,0,0,1,1,photo
0,Post the caricatures in solidarity and respect for the heroes from the satiric magazine #CharlieHebdo http://t.co/Ts1qzQKGtV,3.713572066704308,5.176149732573829,False,56,0.07776261937244201,124,0.08421052631578947,0,0,0,1,0,photo
0,RT @Beltrew: A few of the best cartoons drawn &amp; shared in solidarity with #CharlieHebdo after yesterday's massacre http://t.co/4Dq68GL9mT,4.07753744390572,4.912654885736052,False,19822,25.912418300653595,141,0.10101010101010101,0,0,0,1,0,photo
0,"At 87 years of age, Asterix cartoonist Uderzo gets back on the drawing board #CharlieHebdo  #DammartinEnGoele http://t.co/1lNGYsOFvU",4.442651256490317,4.6913478822291435,False,276,0.21472868217054264,132,0.15384615384615385,0,0,0,2,0,photo
0,Don't know if this Woody Guthrie-quoting #CharlieHebdo image is really by Banksy (@therealbanksy?) but I like it. http://t.co/MNXYEMIWMO,4.418840607796598,4.709530201312334,False,43039,111.79220779220779,136,0.18888888888888888,1,0,0,1,0,photo
0,"Public schools are closed, France raises terror alert to highest level after attack at #CharlieHebdo http://t.co/L98elfVNsf",3.5263605246161616,5.093750200806762,True,888871,2205.637717121588,123,0.07526881720430108,0,0,0,1,1,none
0,How the terrorists win: @Telegraph is now blurring the cover Mohammed cartoon of #CharlieHebdo in its reporting http://t.co/DffGzIrQZI,6.81783057145415,8.22764270790443,False,9228,49.090425531914896,134,0.1111111111111111,0,0,0,1,0,photo
0,FUCK THE TERRORIST IN PARIS I BREAK THERE FUCKING NECKS,6.504288173536645,6.327936783729195,True,456110,993.7058823529412,55,46.0,0,0,0,0,0,none
0,"Incredibly sad pic of #CharlieHebdo cartoonist Wolinski's desk posted by his daughter. ""Papa est parti pas Wolinski."" http://t.co/AyXPd76BPG",4.672828834461906,5.225746673713202,False,18271,2.579697868134971,140,0.12121212121212122,0,0,0,1,0,photo
0,"Angela Merkel condemned the #CharlieHebdo attack on ""freedom of speech and the press."" Obama did not. Shameful.",4.564348191467836,4.948759890378168,False,84457,439.8854166666667,111,0.07142857142857142,0,0,0,1,0,none
0,Paris alert status raised to the highest level with #CharlieHebdo gunmen reportedly on the run http://t.co/xcK8lY9IeR http://t.co/tQuxQ06Q7f,3.7612001156935624,5.5134287461649825,True,1786479,99248.88888888889,140,0.10101010101010101,0,0,0,1,1,photo
0,Terrorists have opened fire in the Charlie Hebdo newsroom in Paris killing twelve people and wounding many others: http://t.co/qX1u3uVsGF,3.091042453358316,4.948759890378168,True,2819,12.533333333333333,137,0.07692307692307693,0,0,0,0,1,none
0,"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo",5.752572638825633,6.690842277418564,False,34483,20.773493975903616,136,0.05714285714285714,0,0,0,1,0,none
0,2 standoffs happening now. Hostages believed involved. 1 gunman in kosher deli in eastern Paris. 2 terror suspects in town near CDG airport,4.795790545596741,6.07073772800249,True,5482061,28258.05154639175,139,0.04672897196261682,0,0,0,0,0,none
0,"BREAKING: #CharlieHebdo suspects barricaded in house in Crepy-en-Valois, surrounded by police, Le Figaro reports http://t.co/KwSJ7U0N0R",2.9444389791664403,4.897839799950911,True,193532,314.6878048780488,135,0.22727272727272727,0,0,0,1,1,none
0,We should never be ashamed to be Muslim but we should publicly condemn the savages who tarnish our name ##ParisShooting #CharlieHebdo,3.970291913552122,4.955827057601261,False,978,9.598039215686274,133,0.05714285714285714,0,0,0,2,0,none
0,"Kouachi brothers, suspects in #CharlieHebdo massacre, killed as police storm building outside Paris - reports http://t.co/utGjvxPhOi",7.010311867307229,8.100464891029363,True,12941467,3235367.0,132,0.06862745098039216,0,0,0,1,1,none
0,This cartoon from Gado nails it - #JeSuisCharlie @iGaddo http://t.co/G4uLLfD48N,3.4657359027997265,4.709530201312334,False,2121,4.152641878669276,79,0.22448979591836735,0,0,0,1,0,photo
0,"They wanted to bring France to her knees. Instead, France stood up. #JeSuisCharlie http://t.co/btQfyAh4ps",6.1675164908883415,6.20455776256869,False,1037,2.0843373493975905,105,0.12162162162162163,0,0,0,1,0,photo
0,Voltaire's gift: Why the battle for free speech is so important #CharlieHebdo http://t.co/7ioa4EHkju http://t.co/f9rwRMDani,6.655440350367647,7.0707241072602764,True,8424467,135878.51612903227,123,0.10465116279069768,0,0,0,1,1,photo
0,"Stop hijacking our faith you crazed murderers!

Thoughts and prayers with victims &amp; their families.

 #Charliehebdo",5.560681631015528,5.497168225293202,False,13411,10.08421052631579,119,0.031914893617021274,0,1,0,1,0,none
0,"Depressing that ppl don't realise most victims of Islamic extremists are Muslims… but I'm relieved @OwenJones84 does
http://t.co/rv2VVTrVWl",4.90527477843843,5.147494476813453,True,9202,12.238031914893616,139,0.11,0,0,0,0,1,none
0,Video purportedly shows gunmen fleeing after opening fire at #CharlieHebdo offices in France. http://t.co/yNCZFyhV5a http://t.co/5M9IGKUGWR,4.795790545596741,5.683579767338681,True,4724223,12367.078534031414,139,0.18085106382978725,0,0,0,1,1,photo
0,Police car with bullet holes in front of Charlie hebdo headquarter. Photo  @WilliamMolinie http://t.co/k6inhBmGsf,2.4849066497880004,4.727387818712341,True,6485,12.792899408284024,113,0.08235294117647059,0,0,0,0,0,photo
0,World leaders condemn attack on Charlie Hebdo in Paris http://t.co/yesdm54WVA,4.04305126783455,4.867534450455582,True,6708320,8633.61776061776,77,0.12727272727272726,0,0,0,0,1,none
0,The moving tributes to the victims of the Charlie Hebdo shooting http://t.co/pxRaFxCWMP http://t.co/A8AisDaypj,4.290459441148391,4.787491742782046,True,972886,551.5232426303855,110,0.15789473684210525,0,0,0,0,1,photo
0,Don't let Islamists intimidate u. Republish the cartoons in solidarity with #CharlieHebdo victims &amp; 4 free expression http://t.co/3YCJRdaUID,5.303304908059076,6.42648845745769,False,1046,0.536923076923077,144,0.11538461538461539,0,0,0,1,0,photo
0,PHOTO: Police release this photo of a man they believe has taken at least five people hostage in a Paris market: http://t.co/8UZpTcLqUn,3.58351893845611,5.0369526024136295,True,4553423,619.2607099143207,135,0.12631578947368421,0,0,0,0,1,none
0,BREAKING: Smoke coming from building where Charlie Hebdo attack suspects located: Reuters reporter,3.828641396489095,6.016157159698354,True,5831746,5569.958930276982,98,0.1643835616438356,0,0,0,0,0,none
0,Among the names of the dead are 'Ahmed' and 'Mustapha' -- both are also names of the Prophet Muhammad #CharlieHebdo https://t.co/APrF7K6H0n,3.713572066704308,4.787491742782046,False,88893,22.64815286624204,139,0.12903225806451613,0,0,0,1,1,none
0,Car used by gunmen in #CharlieHebdo attack removed by police from road in northern Paris http://t.co/AQAzDDybrM http://t.co/OGr27G6pRQ,5.53338948872752,6.587550014824796,True,12884639,3221160.0,134,0.16666666666666666,0,0,0,1,1,photo
0,"-Muslim shooter - 1.7 Billion Muslims guilty

-Black shooter - ""All Blacks are violent""

-White Shooter - ""Lone Wolf""

#CharlieHebdo",5.220355825078324,5.8377304471659395,False,10703,17.518821603927986,132,0.1411764705882353,0,0,0,1,0,none
0,"#CharlieHebdo attacker: ""We don’t kill women but you have to convert to Islam, read the Qu’ran and wear a veil."" http://t.co/rpZHDQZddO",3.6109179126442243,5.030437921392435,True,55784,138.76865671641792,135,0.11956521739130435,0,0,0,1,1,none
0,BREAKING: Astonishing video of the Paris terror attack as it was happening &gt; http://t.co/sglPyWCWhL (via @BBCDanielS ) #CharlieHebdo,5.488937726156687,5.929589143389895,True,4327788,4594.255838641189,135,0.25882352941176473,0,0,0,1,1,none
0,#Iran's regime been the pioneer in initiating and nourishing the killing Fatwa! #JeSuisCharlie http://t.co/hlgF1Ugkjl http://t.co/dI7iz9SxJ1,2.6390573296152584,6.126869184114185,False,1066,1.4057971014492754,140,0.10101010101010101,0,1,0,2,1,photo
0,Israel shares France's pain and grief.  #CharlieHebdo http://t.co/mjFnEkvajd,4.990432586778736,5.4116460518550396,True,216264,42.901210077365604,76,0.10909090909090909,0,0,0,1,0,photo
0,"Slain #CharlieHebdo EIC, Charb, in a 2012 interview. ""I'd rather die standing than live on my knees."" http://t.co/YnZGqGzrni",3.784189633918261,4.6443908991413725,False,1302,1.1459982409850484,124,0.1518987341772152,0,0,0,1,0,photo
0,#CharlieHebdo massacre: 'Attack will heighten anti-Islamic tensions across Europe' http://t.co/1EBlSuVTWe,3.713572066704308,4.9344739331306915,True,842445,1827.4316702819956,105,0.14666666666666667,0,0,0,1,1,none
0,"BREAKING: Suspects in #CharlieHebdo shooting ""still free"" and ""heavily armed,"" French Prime Minister says. http://t.co/ecqWtDAaqc",3.871201010907891,5.384495062789089,True,3027476,7762.761538461538,129,0.19767441860465115,0,0,0,1,1,none
0,Oh God my heart is sick at this Charlie Hebdo news. One of the only brave newspapers in the world.,4.442651256490317,4.634728988229636,True,25072,13.567640692640692,98,0.0684931506849315,0,0,0,0,0,none
0,Map showing the location of the #CharlieHebdo offices and the direction the attackers fled http://t.co/N28zmSCwVV http://t.co/q9EYxtcjJy,3.6375861597263857,5.153291594497779,True,1555258,1178.226515151515,136,0.1134020618556701,0,0,0,1,1,photo
0,Charlie Hebdo attack: huge man hunt underway in #Paris  – live updates http://t.co/IS5Lb1zfbH,3.1780538303479458,4.762173934797756,True,3082788,2843.901291512915,93,0.109375,0,0,0,1,1,none
0,The Pen Is Mightier Than The Sword: 28 Cartoonists Pay Tribute To Charlie Hebdo Victims: http://t.co/sSfQMaSviI http://t.co/0nOThrr8VX,4.23410650459726,5.288267030694535,False,59213,5921.4,134,0.2875,0,0,0,0,1,photo
0,'Explosions' heard at site of hostage situation at grocery in Paris neighborhood of Vincennes - @FRANCE24 broadcast http://t.co/ZFJYh80uxy,3.332204510175204,4.948759890378168,True,7198693,14115.086274509804,138,0.13541666666666666,0,0,0,0,1,none
0,#EU flags are flying at half-mast in Brussels today. RT:@EU_Commission #JeSuisCharlie http://t.co/vJiuHjQJ4M,4.394449154672439,4.6913478822291435,False,9185,2.4078636959370905,108,0.2318840579710145,0,0,0,2,0,photo
0,"Children being let out of school lockdown near Paris, as police hunt #CharlieHebdo suspects. http://t.co/7Bxdhozq4H http://t.co/8UdTgzIVft",6.075346031088684,6.608000625296087,True,22714999,199254.38596491228,138,0.10204081632653061,0,0,0,1,1,photo
0,Jon Stewart on the Charlie Hebdo attack: 'Comedy shouldn't have to be an act of courage' http://t.co/xmQCP2OcHm,4.553876891600541,4.912654885736052,True,3090279,2850.811808118081,111,0.13157894736842105,0,0,0,0,1,none
0,→ http://t.co/xPvOBDBRHv Charlie Hebdo  584 Satirical Newspaper Charlie Hebdo Braved Earlier Attack And Threats Befo… http://t.co/cwi3JMqz5h,1.0986122886681098,4.653960350157523,False,9144,5.267857142857143,140,0.2413793103448276,0,0,0,0,1,photo
0,Pencil Eraser✏️is mightier than the sword🔪@varvel @indystar http://t.co/En0AIb4COR #CharlieHebdo http://t.co/isvQqFCY6j,5.43372200355424,5.799092654460526,False,50081,1.4745178860591786,119,0.1794871794871795,0,0,1,1,1,photo
0,"The world would be a far better place if all religious fanatics followed this advice
#CharlieHebdo http://t.co/HD43ebNTbT",7.316548177182976,7.852050207265889,False,666,2.991031390134529,121,0.08888888888888889,0,0,0,1,0,photo
0,"France, turning on your own Muslim citizens &amp; ""blaming Islam"" for #CharlieHebdo feeds the extremists' agenda. Don't help them.",4.564348191467836,5.056245805348308,True,18422,33.31464737793852,130,0.061855670103092786,0,0,0,1,0,none
0,"@FT's Tony Barber describes #CharlieHebdo as ""editorially foolish"" and ""stupid""  http://t.co/dFan6rptkM http://t.co/cmiaUNA0eO",3.4965075614664802,4.736198448394496,True,13622,22.66722129783694,126,0.14285714285714285,0,0,0,1,1,photo
0,"We mourn WWF friend and supporter Tignous, killed in yesterday's Charlie Hebdo attack in Paris. #JeSuisCharlie http://t.co/uTy1NbGHF7",5.159055299214529,5.318119993844216,True,519991,682.4041994750656,133,0.17582417582417584,0,0,0,1,0,photo
0,People gather in silence to remember Paris shooting victims and say #JeSuisCharlie. Photos: http://t.co/8AuPWcklfF http://t.co/2XVVTAWFDe,5.384495062789089,5.799092654460526,True,5606769,5727.0377936670075,137,0.1978021978021978,0,0,0,1,1,photo
0,Paris police name 2 police officers killed at Charlie Hebdo building as Franck Brinsolaro and Ahmed Merabet - @NBCNews,3.5263605246161616,4.969813299576001,True,7194118,14133.829076620825,118,0.12643678160919541,0,0,0,0,0,none
0,Terrorists are sick people. You can't be in your right mind and say you believe in God and kill his creation. Makes no sense. #CharlieHebdo,4.465908118654584,4.812184355372417,False,22931,11.617021276595745,139,0.05714285714285714,0,0,0,1,0,none
0,I Support Satirical Cartoons of Religion #CharlieHebdo http://t.co/kNpuLy0aai,5.278114659230517,5.762051382780177,True,41528,20.538575667655785,77,0.16363636363636364,0,0,0,1,0,photo
0,"Cartoon from The New Yorker, September 2012 #CharlieHebdo http://t.co/CeU2nZutSr",5.726847747587197,6.642486801367256,False,30983,37.285198555956676,80,0.22,0,0,0,1,0,photo
0,DEVELOPING: Terrorists take hostages in two different #Paris locations. http://t.co/EBbK7ny8Cx,4.204692619390966,5.476463551931511,True,4734742,12394.615183246073,94,0.26666666666666666,0,0,0,1,1,none
0,Papers covering the #CharlieHebdo story without publishing the cartoons aren't curbing terrorism - they are victims of it.,5.4510384535657,5.966146739123692,False,13350,46.19723183391003,122,0.030303030303030304,0,0,0,1,0,none
0,"Thoughts with those affected by #CharlieHebdo attack, particularly those brave #police colleagues killed in the line of duty. #policefamily",4.23410650459726,4.6913478822291435,True,20697,47.25570776255708,139,0.02631578947368421,0,0,0,3,0,none
0,"A history of Charlie Hebdo, the satire magazine targeted in Wednesday's terrorist attack http://t.co/nHWHZGAdQZ http://t.co/6DH0G6tqtb",5.017279836814924,5.41610040220442,True,883409,934.8253968253969,134,0.16483516483516483,0,0,0,0,1,photo
0,"#BREAKING Reports: Cherif Kouachi, 32, and older brother Said, 34, suspected of Charlie Hebdo attack are dead: http://t.co/7tGdSv4fr8",4.110873864173311,5.1647859739235145,True,1412177,1805.854219948849,133,0.1951219512195122,0,0,0,1,1,none
0,#JeSuisCharlie NO TWEET between 12h00 and 12h01 (French Time) Please RT,3.828641396489095,5.564520407322694,False,4156,4.254861821903787,71,0.4166666666666667,0,0,0,1,0,none
0,The pen is mightier http://t.co/jyCLBL4qPX This is how cartoonists responded to #CharlieHebdo attack http://t.co/49HT4SmqAp,4.330733340286331,5.093750200806762,True,58878,80.32605729877217,123,0.17073170731707318,0,0,0,1,1,photo
0,"Where's #JihadistJoe when you need him?

Oh, that's right! Twitter banned him for tweeting the truth about Islam.

#CharlieHebdo",6.257667587882639,6.156978985585555,False,5491,2.7501251877816726,128,0.08602150537634409,1,1,0,2,0,none
0,At least 11 dead in Muslim terror attack on France.  Show your support by posting Charlie Hebdo cartoons. #banislam http://t.co/85PozIrhHg,3.9318256327243257,5.111987788356544,False,3340,0.9553903345724907,138,0.09183673469387756,0,0,0,1,0,photo
0,The hypocrisy in the western world… (Political cartoon from Carlos Latuff) #CharlieHebdo http://t.co/EkMKJTfIyk,5.181783550292085,6.2285110035911835,False,14490,1.3314038956266079,111,0.1518987341772152,0,0,0,1,0,photo
0,French forensic experts examine car used by armed gunmen who stormed offices of Charlie Hebdo http://t.co/ZINBZEnyAI http://t.co/DqZDx0gkHO,3.8501476017100584,5.25227342804663,True,3090325,2850.8542435424356,139,0.16494845360824742,0,0,0,0,1,photo
0,Appalled to hear news of apparent terrorist attack in Paris. My thoughts are with the family and friends of those killed.,4.248495242049359,5.707110264748875,True,11149,14.69038208168643,121,0.030927835051546393,0,0,0,0,0,none
0,An explosion has been reported near a mosque in Paris. Updates: http://t.co/pmS6OiSh40 #ParisShooting #JeSuisCharlie http://t.co/NiglsAQGwM,3.58351893845611,4.997212273764115,True,289237,45.25708026912846,139,0.17204301075268819,0,0,0,2,1,photo
0,"Just waiting for @BarackObama, @David_Cameron and @JustinTrudeau to say: ""#CharlieHebdo massacre in Paris had nothing to do with Islam.""",4.736198448394496,5.655991810819852,False,53764,35.418313570487484,136,0.11224489795918367,0,0,0,1,0,none
0,Check this photo via journo @EliseBarthet. Alleged pic of the gunmen facing a police car near #CharlieHebdo offices: http://t.co/eBpt190LD0,3.2188758248682006,4.68213122712422,True,85221,150.5689045936396,139,0.09,0,0,0,1,0,photo
0,"Make Fun of Hindu God's #PK = Creativity , Freedom of Expression
Make Fun of A Prophet = 12 killed 

#CharlieHebdo http://t.co/1qQGFtuhO2",4.394449154672439,5.187385805840755,False,9975,5.882075471698113,137,0.2345679012345679,0,0,0,2,0,photo
0,MUSLIMS around the world celebrate terrorist attack killing 12 in Paris http://t.co/LdWu6Ie24y,3.4965075614664802,4.7535901911063645,False,96718,20.51304347826087,94,0.1746031746031746,0,0,0,0,1,none
0,"""Armed and dangerous."" Appeal for info about suspects in policewoman shooting. #ParisAttacks http://t.co/zZIgbWOmcP http://t.co/lu5QEp82OU",3.5263605246161616,5.043425116919247,True,1793618,99645.5,138,0.1368421052631579,0,0,0,1,1,photo
0,Among the 12 killed were France's most respected &amp; controversial cartoonists: http://t.co/yQRS1RGqso #CharlieHebdo http://t.co/ULvNrIfyeo,5.932245187448011,6.35088571671474,True,15391390,14813.658325312801,141,0.1326530612244898,0,0,0,1,1,photo
0,#France has a problem (and quite a serious one) #CharlieHebdo http://t.co/H15l2ARF3d,3.367295829986474,4.736198448394496,False,1356,1.0470679012345678,84,0.12727272727272726,0,0,0,2,0,photo
0,"What the Quran actually commands Muslims to do when it or the Prophet ﷺ are ridiculed.
#CharlieHebdo #ParisShooting http://t.co/562FUFPf76",5.6937321388027,6.345636360828596,False,6397,42.0921052631579,138,0.12631578947368421,0,0,0,2,0,photo
0,"A sad day for France, for journalism, for free speech, and those whose beliefs the attackers pretend to represent  #CharlieHebdo",4.343805421853684,4.962844630259907,False,10207,5.150353178607467,128,0.039603960396039604,0,0,0,1,0,none
0,Prophet Mohammed cartoons republished by Danish newspaper in wake of #CharlieHebdo attack http://t.co/TouN7YJbfn http://t.co/FhDgXNpofN,3.970291913552122,4.709530201312334,True,972571,551.3446712018141,135,0.14432989690721648,0,0,0,1,1,photo
0,Man violently lifts the Prophet up by the lapels of his cloak asking for money! He smiles and gives him more than he's due. #CharlieHebdo,4.553876891600541,5.308267697401205,False,32217,19.40843373493976,137,0.047619047619047616,0,1,0,1,0,none
0,Charlie Hebdo attack: minute's silence held for victims around the world http://t.co/BP9uXF8M7F http://t.co/3uDo93WC5K,4.430816798843313,5.19295685089021,True,3090191,2850.730627306273,118,0.15789473684210525,0,0,0,0,1,photo
0,"#CharlieHebdo #ParisShooting 

It's impossible to co-exist with people who will kill you over a cartoon

#Fin",4.564348191467836,5.003946305945459,True,28585,1.1650160981375066,109,0.07407407407407407,0,0,0,3,0,none
0,The president is upset about the terrorist attack in Paris. It's taking attention away from him.,5.262690188904886,5.605802066295998,False,48790,1.6384364820846906,96,0.039473684210526314,0,0,0,0,0,none
0,I know a guy that feels really weird hearing all this media fountain about European freedom of speech. #CharlieHebdo http://t.co/1IqtP6jE9M,4.143134726391533,4.997212273764115,False,1818,2.5476190476190474,139,0.07766990291262135,0,0,0,1,0,photo
0,"I'm so saddened by the tragic events at Charlie Hebdo and my heart goes out to their families, friends and community in France.",5.616771097666572,4.9344739331306915,True,71635,316.9734513274336,127,0.04040404040404041,0,0,0,0,0,none
0,"#ICYMI, Christopher Hitchens on the case for mocking religion is important, relevant: http://t.co/TDLyhXjBDZ #JeSuisCharlie",4.330733340286331,4.61512051684126,True,1261762,2407.9446564885498,123,0.20238095238095238,0,0,0,2,1,none
0,"@acarvin last #CharlieHebdo cartoon: ""Still no attack in France. Wait! We have 'til january end to send 2015 wishes."" http://t.co/eubg7XJRPd",3.295836866004329,4.948759890378168,False,239,1.6901408450704225,140,0.10752688172043011,0,1,0,1,0,photo
0,Please don't watch or share the video of  execution of a policeman. Spare a thought for his family and all innocents killed. #CharlieHebdo,4.060443010546419,6.104793232414985,False,692609,5.730348234009283,138,0.037037037037037035,0,0,0,1,0,none
0,"For those saying we don't yet know who's responsible for #CharlieHebdo killings, yes, you're right, it was probably fundamentalist atheists.",4.736198448394496,5.153291594497779,False,22223,182.1639344262295,140,0.02702702702702703,0,0,0,1,0,none
0,"PARIS HOSTAGE SITUATIONS:
-At printing house
-Holding 1 hostage
-At kosher supermarket
-Holding 6 hostages

Stay with @PzFeed for the latest",3.4965075614664802,4.997212273764115,False,213388,94.086860670194,140,0.3493975903614458,0,0,0,0,0,none
0,12 people have been confirmed dead in attack on French satire magazine #CharlieHebdo: http://t.co/VzRHTuAfCp,3.4657359027997265,4.795790545596741,True,666905,780.0070175438597,108,0.11538461538461539,0,0,0,1,1,none
